question;hint;option1;option2;option3;answer
Definition|Which word matches the definition? "The family of your father.";"";paternal family;maternal family;in-laws;paternal family
Definition|Which word matches the definition? "Your spouse's family members.";"";in-laws;ancestors;descendants;in-laws
Definition|Which word matches the definition? "A person's closest family members.";"";immediate family;distant relatives;neighbors;immediate family
Definition|Which word matches the definition? "Family members who live far away.";"";distant relatives;immediate family;neighbors;distant relatives
Definition|Which word matches the definition? "A family member you rarely see.";"";distant relative;spouse;parent;distant relative
Definition|Which word matches the definition? "A relative who lives in another country.";"";overseas relative;neighbor;classmate;overseas relative
Definition|Which word matches the definition? "A person who is related to you but not closely.";"";distant relative;sibling;parent;distant relative
Definition|Which word matches the definition? "A close family member.";"";close relative;stranger;neighbor;close relative
Definition|Which word matches the definition? "A relative you see frequently.";"";close relative;distant relative;stranger;close relative
Definition|Which word matches the definition? "A person who shares a family connection with you.";"";kin;stranger;colleague;kin
Definition|Which word matches the definition? "A group of relatives considered as one family.";"";kin;neighbors;customers;kin
Definition|Which word matches the definition? "A person's family members collectively.";"";kinfolk;colleagues;classmates;kinfolk
Definition|Which word matches the definition? "A friendly relationship between people.";"";friendship;conflict;divorce;friendship
Definition|Which word matches the definition? "A person who has a close and trusting relationship with you.";"";friend;stranger;neighbor;friend
Definition|Which word matches the definition? "A very close relationship based on mutual affection.";"";friendship;conflict;separation;friendship
Definition|Which word matches the definition? "A person who has been your friend for many years.";"";longtime friend;neighbor;relative;longtime friend
Definition|Which word matches the definition? "A friend from childhood.";"";childhood friend;colleague;neighbor;childhood friend
Definition|Which word matches the definition? "A person who knows you very well.";"";close friend;stranger;customer;close friend
Definition|Which word matches the definition? "A person you can trust with personal information.";"";confidant;neighbor;colleague;confidant
Definition|Which word matches the definition? "A person who supports you when you have problems.";"";supportive friend;stranger;competitor;supportive friend
Definition|Which word matches the definition? "A person who shares your secrets and personal thoughts.";"";confidant;neighbor;customer;confidant
Definition|Which word matches the definition? "A relationship based on mutual affection and trust.";"";friendship;competition;conflict;friendship
Definition|Which word matches the definition? "A person who helps you emotionally.";"";supportive person;stranger;competitor;supportive person
Definition|Which word matches the definition? "A person who makes you feel comfortable and accepted.";"";trusted friend;neighbor;colleague;trusted friend
Definition|Which word matches the definition? "A person you enjoy spending time with.";"";companion;relative;employer;companion
Definition|Which word matches the definition? "A person who accompanies you on a journey.";"";travel companion;spouse;neighbor;travel companion
Definition|Which word matches the definition? "A person who accompanies another person regularly.";"";companion;stranger;customer;companion
Definition|Which word matches the definition? "A person who shares a home with another person.";"";housemate;relative;teacher;housemate
Definition|Which word matches the definition? "A person who shares a house with you.";"";housemate;neighbor;cousin;housemate
Definition|Which word matches the definition? "A person who shares an apartment with you.";"";flatmate;spouse;relative;flatmate
Definition|Which word matches the definition? "A person who lives in the same building as you.";"";neighbor;relative;partner;neighbor
Definition|Which word matches the definition? "A person who lives nearby.";"";neighbor;colleague;cousin;neighbor
Definition|Which word matches the definition? "A person who works in the same organization as you.";"";coworker;relative;partner;coworker
Definition|Which word matches the definition? "A person who works closely with you.";"";colleague;neighbor;spouse;colleague
Definition|Which word matches the definition? "A person who studies in the same class as you.";"";classmate;relative;partner;classmate
Definition|Which word matches the definition? "A person who attends the same school as you.";"";schoolmate;neighbor;spouse;schoolmate
Definition|Which word matches the definition? "A person who shares your interests.";"";kindred spirit;stranger;neighbor;kindred spirit
Definition|Which word matches the definition? "A person whose personality and interests are similar to yours.";"";kindred spirit;relative;employer;kindred spirit
Definition|Which word matches the definition? "A person you feel especially connected to.";"";kindred spirit;customer;neighbor;kindred spirit
Definition|Which word matches the definition? "A person who gives emotional encouragement.";"";encourager;competitor;stranger;encourager
Definition|Which word matches the definition? "A person who helps another person remain motivated.";"";motivator;neighbor;relative;motivator
Definition|Which word matches the definition? "A person who gives advice based on experience.";"";mentor;customer;classmate;mentor
Definition|Which word matches the definition? "A person who receives professional guidance.";"";mentee;neighbor;spouse;mentee
Definition|Which word matches the definition? "A person who protects another person from harm.";"";protector;stranger;customer;protector
Definition|Which word matches the definition? "A person who provides care and assistance.";"";caregiver;neighbor;colleague;caregiver
Definition|Which word matches the definition? "A person who looks after someone who is sick.";"";caregiver;classmate;customer;caregiver
Definition|Which word matches the definition? "A person who takes care of an elderly person.";"";caregiver;neighbor;partner;caregiver
Definition|Which word matches the definition? "A person who provides daily help to someone who needs it.";"";carer;stranger;colleague;carer
Definition|Which word matches the definition? "A person who provides emotional or practical assistance.";"";supporter;competitor;neighbor;supporter
Definition|Which word matches the definition? "A person who helps someone during a difficult period.";"";supporter;stranger;customer;supporter
Definition|Which word matches the definition? "A person who gives comfort to someone who is upset.";"";comforter;neighbor;relative;comforter
Definition|Which word matches the definition? "A person who helps another person feel better.";"";comforter;competitor;colleague;comforter
Definition|Which word matches the definition? "A person who understands another person's feelings.";"";empathetic person;stranger;neighbor;empathetic person
Definition|Which word matches the definition? "A person who shows concern for others.";"";caring person;competitor;customer;caring person
Definition|Which word matches the definition? "A person who is kind and concerned about others.";"";compassionate person;stranger;neighbor;compassionate person
Definition|Which word matches the definition? "A person who treats others with respect.";"";respectful person;competitor;customer;respectful person
Definition|Which word matches the definition? "A person who keeps promises and remains loyal.";"";loyal person;stranger;neighbor;loyal person
Definition|Which word matches the definition? "A person who can be trusted.";"";trustworthy person;competitor;customer;trustworthy person
Definition|Which word matches the definition? "A person who keeps another person's secrets.";"";confidant;stranger;neighbor;confidant
Definition|Which word matches the definition? "A person who tells the truth.";"";honest person;competitor;customer;honest person
Definition|Which word matches the definition? "A person who is faithful to their partner.";"";faithful partner;stranger;neighbor;faithful partner
Definition|Which word matches the definition? "A person who remains committed to a relationship.";"";committed partner;competitor;customer;committed partner
Definition|Which word matches the definition? "A person who is emotionally dependent on another person.";"";dependent person;stranger;neighbor;dependent person
Definition|Which word matches the definition? "A person who can make decisions without relying on others.";"";independent person;competitor;customer;independent person
Definition|Which word matches the definition? "A person who takes care of their own needs.";"";independent person;stranger;neighbor;independent person
Definition|Which word matches the definition? "A person who relies heavily on another person.";"";dependent person;competitor;customer;dependent person
Definition|Which word matches the definition? "A relationship where people rely on each other.";"";interdependent relationship;stranger;competition;interdependent relationship
Definition|Which word matches the definition? "A relationship where both people give and receive support.";"";mutual relationship;conflict;separation;mutual relationship
Definition|Which word matches the definition? "A relationship between people who respect each other.";"";healthy relationship;toxic relationship;conflict;healthy relationship
Definition|Which word matches the definition? "A relationship that causes emotional harm.";"";toxic relationship;healthy relationship;friendship;toxic relationship
Definition|Which word matches the definition? "A relationship involving repeated arguments and tension.";"";conflicted relationship;healthy relationship;friendship;conflicted relationship
Definition|Which word matches the definition? "A relationship with strong emotional connection and trust.";"";close relationship;distant relationship;conflict;close relationship
Definition|Which word matches the definition? "A relationship in which people do not communicate often.";"";distant relationship;close relationship;friendship;distant relationship
Definition|Which word matches the definition? "A relationship between people who know each other very well.";"";close relationship;distant relationship;conflict;close relationship
Definition|Which word matches the definition? "A relationship that has become weaker over time.";"";strained relationship;strong bond;friendship;strained relationship
Definition|Which word matches the definition? "A relationship experiencing difficulties or tension.";"";strained relationship;healthy relationship;close friendship;strained relationship
Definition|Which word matches the definition? "A relationship with frequent disagreement.";"";difficult relationship;supportive relationship;friendship;difficult relationship
Definition|Which word matches the definition? "A relationship where people communicate openly.";"";open relationship;conflicted relationship;distant relationship;open relationship
Definition|Which word matches the definition? "A relationship based on honesty and respect.";"";healthy relationship;toxic relationship;conflict;healthy relationship
Definition|Which word matches the definition? "A relationship in which both people feel valued.";"";equal relationship;conflicted relationship;distant relationship;equal relationship
Definition|Which word matches the definition? "A relationship in which one person controls the other.";"";controlling relationship;healthy relationship;friendship;controlling relationship
Definition|Which word matches the definition? "A person who tries to control their partner.";"";controlling partner;supportive friend;neighbor;controlling partner
Definition|Which word matches the definition? "A person who depends too much on their partner.";"";dependent partner;independent person;neighbor;dependent partner
Definition|Which word matches the definition? "A person who is emotionally supportive of their partner.";"";supportive partner;controlling partner;stranger;supportive partner
Definition|Which word matches the definition? "A person who respects their partner's feelings and needs.";"";respectful partner;controlling partner;neighbor;respectful partner
Definition|Which word matches the definition? "A person who remains faithful to their partner.";"";loyal partner;stranger;competitor;loyal partner
Definition|Which word matches the definition? "A person who shares responsibilities with their partner.";"";equal partner;neighbor;stranger;equal partner
Definition|Which word matches the definition? "A person who communicates honestly in a relationship.";"";open partner;controlling partner;competitor;open partner
Definition|Which word matches the definition? "A person who apologizes after making a mistake.";"";apologetic person;stranger;neighbor;apologetic person
Definition|Which word matches the definition? "A person who accepts responsibility for their actions.";"";responsible person;competitor;customer;responsible person
Definition|Which word matches the definition? "A person who forgives others easily.";"";forgiving person;resentful person;stranger;forgiving person
Definition|Which word matches the definition? "A person who holds anger against someone for a long time.";"";resentful person;forgiving person;supportive friend;resentful person
Definition|Which word matches the definition? "A person who becomes jealous easily.";"";jealous person;calm person;supportive friend;jealous person
Definition|Which word matches the definition? "A person who trusts others easily.";"";trusting person;suspicious person;controlling person;trusting person
Definition|Which word matches the definition? "A person who has difficulty trusting others.";"";suspicious person;trusting person;supportive person;suspicious person
Definition|Which word matches the definition? "A person who worries that their partner may leave them.";"";insecure person;confident person;supportive friend;insecure person
Definition|Which word matches the definition? "A person who feels confident in a relationship.";"";secure person;insecure person;jealous person;secure person
Definition|Which word matches the definition? "A person who feels uncertain about a relationship.";"";insecure person;secure person;trusting person;insecure person
Definition|Which word matches the definition? "A person who respects other people's personal space.";"";respectful person;controlling person;jealous person;respectful person
Definition|Which word matches the definition? "The space and limits a person wants others to respect.";"";personal boundaries;family tree;marriage;personal boundaries
Definition|Which word matches the definition? "A limit that protects a person's privacy or comfort.";"";boundary;argument;relationship;boundary
Definition|Which word matches the definition? "The ability to say no when necessary.";"";assertiveness;jealousy;resentment;assertiveness
Definition|Which word matches the definition? "The ability to express your needs clearly and confidently.";"";assertiveness;passiveness;conflict;assertiveness
Definition|Which word matches the definition? "A person who avoids expressing their own needs.";"";passive person;assertive person;supportive person;passive person
Definition|Which word matches the definition? "A person who clearly expresses their opinions and needs.";"";assertive person;passive person;dependent person;assertive person
Definition|Which word matches the definition? "The act of understanding and accepting another person's feelings.";"";empathy;competition;resentment;empathy
Definition|Which word matches the definition? "The ability to understand someone else's point of view.";"";perspective-taking;jealousy;conflict;perspective-taking
Definition|Which word matches the definition? "The ability to remain calm during a disagreement.";"";patience;resentment;jealousy;patience
Definition|Which word matches the definition? "The act of finding an agreement after a disagreement.";"";reconciliation;separation;divorce;reconciliation
Definition|Which word matches the definition? "The process of restoring a relationship after conflict.";"";reconciliation;competition;jealousy;reconciliation
Definition|Which word matches the definition? "The act of making peace after an argument.";"";reconciliation;conflict;separation;reconciliation
Definition|Which word matches the definition? "The act of saying sorry for something you did.";"";apology;argument;complaint;apology
Definition|Which word matches the definition? "An expression of regret for something wrong.";"";apology;jealousy;conflict;apology
Definition|Which word matches the definition? "The act of accepting an apology.";"";forgiveness;resentment;competition;forgiveness
Definition|Which word matches the definition? "The act of resolving a disagreement peacefully.";"";conflict resolution;argument;separation;conflict resolution
Definition|Which word matches the definition? "A solution agreed upon by people in a disagreement.";"";settlement;conflict;divorce;settlement
Definition|Which word matches the definition? "An agreement that ends a disagreement.";"";settlement;argument;jealousy;settlement
Definition|Which word matches the definition? "The process of talking about a problem.";"";discussion;divorce;separation;discussion
Definition|Which word matches the definition? "A calm conversation about a disagreement.";"";discussion;argument;conflict;discussion
Definition|Which word matches the definition? "The act of listening carefully to another person.";"";active listening;competition;resentment;active listening
Definition|Which word matches the definition? "The act of expressing feelings and thoughts.";"";communication;conflict;separation;communication
Definition|Which word matches the definition? "The exchange of information between people.";"";communication;jealousy;divorce;communication
Definition|Which word matches the definition? "A message expressed without words.";"";body language;conversation;argument;body language
Definition|Which word matches the definition? "Communication using facial expressions and gestures.";"";nonverbal communication;conflict;marriage;nonverbal communication
Definition|Which word matches the definition? "The expression on a person's face showing emotion.";"";facial expression;family tree;relationship;facial expression
Definition|Which word matches the definition? "A movement of the hands used to communicate.";"";gesture;argument;divorce;gesture
Definition|Which word matches the definition? "The way people speak to one another.";"";tone;family;kinship;tone
Definition|Which word matches the definition? "The level of formality or friendliness in someone's speech.";"";tone;conflict;marriage;tone
Definition|Which word matches the definition? "The willingness to listen to another person's ideas.";"";open-mindedness;jealousy;resentment;open-mindedness
Definition|Which word matches the definition? "The ability to accept that people have different opinions.";"";tolerance;conflict;competition;tolerance
Definition|Which word matches the definition? "Respect for people with different beliefs or lifestyles.";"";tolerance;jealousy;argument;tolerance
Definition|Which word matches the definition? "The act of treating people fairly.";"";fairness;resentment;conflict;fairness
Definition|Which word matches the definition? "The quality of treating people equally.";"";equality;jealousy;competition;equality
Definition|Which word matches the definition? "The condition of having the same rights and opportunities.";"";equality;conflict;separation;equality
Definition|Which word matches the definition? "The act of treating someone with kindness.";"";kindness;resentment;jealousy;kindness
Definition|Which word matches the definition? "A friendly and caring attitude toward others.";"";kindness;competition;conflict;kindness
Definition|Which word matches the definition? "The quality of being generous and caring.";"";generosity;jealousy;resentment;generosity
Definition|Which word matches the definition? "The willingness to give help or resources to others.";"";generosity;conflict;competition;generosity
Definition|Which word matches the definition? "The quality of being helpful and caring.";"";supportiveness;jealousy;resentment;supportiveness
Definition|Which word matches the definition? "The quality of being loyal to someone.";"";loyalty;conflict;separation;loyalty
Definition|Which word matches the definition? "The quality of being faithful to a person or cause.";"";devotion;jealousy;argument;devotion
Definition|Which word matches the definition? "A strong commitment to another person.";"";devotion;conflict;competition;devotion
Definition|Which word matches the definition? "The act of putting another person's needs before your own.";"";selflessness;jealousy;resentment;selflessness
Definition|Which word matches the definition? "The quality of caring more about others than yourself.";"";selflessness;selfishness;conflict;selflessness
Definition|Which word matches the definition? "The quality of thinking mainly about yourself.";"";selfishness;generosity;empathy;selfishness
Definition|Which word matches the definition? "The willingness to understand another person's feelings.";"";empathy;competition;resentment;empathy
Definition|Which word matches the definition? "A feeling of concern for someone who is suffering.";"";compassion;jealousy;anger;compassion
Definition|Which word matches the definition? "The act of comforting someone who is sad.";"";consolation;conflict;competition;consolation
Definition|Which word matches the definition? "Comfort given to someone who is upset.";"";consolation;argument;jealousy;consolation
Definition|Which word matches the definition? "A feeling of sadness after someone dies.";"";grief;happiness;confidence;grief
Definition|Which word matches the definition? "The deep sadness caused by someone's death.";"";grief;affection;admiration;grief
Definition|Which word matches the definition? "The period of sadness after a person's death.";"";mourning;marriage;engagement;mourning
Definition|Which word matches the definition? "The act of showing sadness after someone's death.";"";mourning;celebration;dating;mourning
Definition|Which word matches the definition? "A person who has lost someone through death.";"";bereaved person;relative;neighbor;bereaved person
Definition|Which word matches the definition? "A ceremony held after someone's death.";"";funeral;wedding;reception;funeral
Definition|Which word matches the definition? "A ceremony honoring someone who has died.";"";memorial service;wedding;family reunion;memorial service
Definition|Which word matches the definition? "A place where a dead person is buried.";"";grave;home;cemetery;grave
Definition|Which word matches the definition? "A place where dead people are buried.";"";cemetery;hospital;church;cemetery
Definition|Which word matches the definition? "A stone or marker placed at a grave.";"";tombstone;family tree;portrait;tombstone
Definition|Which word matches the definition? "A family member who died before you were born.";"";deceased relative;neighbor;classmate;deceased relative
Definition|Which word matches the definition? "A person who has died.";"";deceased;relative;survivor;deceased
Definition|Which word matches the definition? "A person who continues to live after another person dies.";"";survivor;deceased;ancestor;survivor
Definition|Which word matches the definition? "A person who survives a difficult event.";"";survivor;victim;relative;survivor
Definition|Which word matches the definition? "A person who is emotionally affected by someone's death.";"";bereaved person;neighbor;colleague;bereaved person
Definition|Which word matches the definition? "The legal process of ending a marriage.";"";divorce;engagement;marriage
