question;hint;option1;option2;option3;answer
Definition|Which word matches the definition? "A person who makes and repairs artificial teeth.";"";dental technician;lawyer;pilot;dental technician
Definition|Which word matches the definition? "A person who helps people see better.";"";optometrist;teacher;accountant;optometrist
Definition|Which word matches the definition? "A person who makes and fits glasses.";"";optician;doctor;mechanic;optician
Definition|Which word matches the definition? "A person who treats foot problems.";"";podiatrist;lawyer;chef;podiatrist
Definition|Which word matches the definition? "A person who treats skin problems.";"";dermatologist;teacher;pilot;dermatologist
Definition|Which word matches the definition? "A doctor who specializes in children's health.";"";pediatrician;lawyer;accountant;pediatrician
Definition|Which word matches the definition? "A doctor who specializes in heart problems.";"";cardiologist;teacher;mechanic;cardiologist
Definition|Which word matches the definition? "A doctor who specializes in brain and nervous system problems.";"";neurologist;doctor;chef;neurologist
Definition|Which word matches the definition? "A doctor who specializes in cancer treatment.";"";oncologist;lawyer;pilot;oncologist
Definition|Which word matches the definition? "A doctor who specializes in women's reproductive health.";"";gynecologist;teacher;accountant;gynecologist
Definition|Which word matches the definition? "A doctor who specializes in the nervous system and performs related surgery.";"";neurosurgeon;doctor;mechanic;neurosurgeon
Definition|Which word matches the definition? "A person who helps patients recover after surgery or injury.";"";rehabilitation specialist;lawyer;chef;rehabilitation specialist
Definition|Which word matches the definition? "A person who provides advice about food and nutrition.";"";nutritionist;teacher;pilot;nutritionist
Definition|Which word matches the definition? "A person who plans healthy diets.";"";dietitian;doctor;accountant;dietitian
Definition|Which word matches the definition? "A person who works in a hospital and assists doctors.";"";medical assistant;lawyer;mechanic;medical assistant
Definition|Which word matches the definition? "A person who transports patients in a hospital.";"";hospital orderly;teacher;chef;hospital orderly
Definition|Which word matches the definition? "A person who cleans and maintains a hospital.";"";hospital cleaner;doctor;pilot;hospital cleaner
Definition|Which word matches the definition? "A person who manages a hospital.";"";hospital administrator;lawyer;accountant;hospital administrator
Definition|Which word matches the definition? "A person who organizes medical services.";"";healthcare administrator;teacher;mechanic;healthcare administrator
Definition|Which word matches the definition? "A person who works in social services.";"";social worker;doctor;chef;social worker
Definition|Which word matches the definition? "A person who helps families and individuals with social problems.";"";social worker;lawyer;pilot;social worker
Definition|Which word matches the definition? "A person who helps people find jobs.";"";career counselor;teacher;accountant;career counselor
Definition|Which word matches the definition? "A person who advises people about their careers.";"";career advisor;doctor;mechanic;career advisor
Definition|Which word matches the definition? "A person who helps people find suitable employment.";"";employment counselor;lawyer;chef;employment counselor
Definition|Which word matches the definition? "A person who interviews and evaluates job candidates.";"";recruitment specialist;teacher;pilot;recruitment specialist
Definition|Which word matches the definition? "A person who manages employee salaries.";"";payroll specialist;doctor;accountant;payroll specialist
Definition|Which word matches the definition? "A person who manages employee benefits.";"";benefits specialist;lawyer;mechanic;benefits specialist
Definition|Which word matches the definition? "A person who organizes office work and schedules.";"";administrative assistant;teacher;chef;administrative assistant
Definition|Which word matches the definition? "A person who helps a manager with administrative tasks.";"";executive assistant;doctor;pilot;executive assistant
Definition|Which word matches the definition? "A person who answers calls and manages appointments.";"";receptionist;lawyer;accountant;receptionist
Definition|Which word matches the definition? "A person who organizes meetings and appointments.";"";secretary;teacher;mechanic;secretary
Definition|Which word matches the definition? "A person who manages office documents.";"";office administrator;doctor;chef;office administrator
Definition|Which word matches the definition? "A person who types and prepares documents.";"";typist;lawyer;pilot;typist
Definition|Which word matches the definition? "A person who records information during a meeting.";"";note-taker;teacher;accountant;note-taker
Definition|Which word matches the definition? "A person who manages company records and files.";"";records clerk;doctor;mechanic;records clerk
Definition|Which word matches the definition? "A person who enters information into computer systems.";"";data entry clerk;lawyer;chef;data entry clerk
Definition|Which word matches the definition? "A person who answers customer questions.";"";customer service representative;teacher;pilot;customer service representative
Definition|Which word matches the definition? "A person who helps customers solve problems.";"";customer support agent;doctor;accountant;customer support agent
Definition|Which word matches the definition? "A person who sells products over the phone.";"";telemarketer;lawyer;mechanic;telemarketer
Definition|Which word matches the definition? "A person who persuades customers to buy products.";"";sales representative;teacher;chef;sales representative
Definition|Which word matches the definition? "A person who manages important customer accounts.";"";account manager;doctor;pilot;account manager
Definition|Which word matches the definition? "A person who develops relationships with business clients.";"";client manager;lawyer;accountant;client manager
Definition|Which word matches the definition? "A person who negotiates prices and contracts.";"";sales negotiator;teacher;mechanic;sales negotiator
Definition|Which word matches the definition? "A person who manages a company's supply chain.";"";supply chain manager;doctor;chef;supply chain manager
Definition|Which word matches the definition? "A person who organizes the movement of goods.";"";logistics manager;lawyer;pilot;logistics manager
Definition|Which word matches the definition? "A person who manages warehouse operations.";"";warehouse manager;teacher;accountant;warehouse manager
Definition|Which word matches the definition? "A person who works in a warehouse.";"";warehouse worker;doctor;mechanic;warehouse worker
Definition|Which word matches the definition? "A person who moves goods using a forklift.";"";forklift operator;lawyer;chef;forklift operator
Definition|Which word matches the definition? "A person who packs products for shipment.";"";packer;teacher;pilot;packer
Definition|Which word matches the definition? "A person who checks products before they are sold.";"";quality inspector;doctor;accountant;quality inspector
Definition|Which word matches the definition? "A person who checks whether products meet standards.";"";quality control specialist;lawyer;mechanic;quality control specialist
Definition|Which word matches the definition? "A person who manages production in a factory.";"";production manager;teacher;chef;production manager
Definition|Which word matches the definition? "A person who operates machines in a factory.";"";factory worker;doctor;pilot;factory worker
Definition|Which word matches the definition? "A person who assembles products in a factory.";"";assembly worker;lawyer;accountant;assembly worker
Definition|Which word matches the definition? "A person who repairs machines in a factory.";"";maintenance technician;teacher;mechanic;maintenance technician
Definition|Which word matches the definition? "A person who maintains industrial equipment.";"";maintenance engineer;doctor;chef;maintenance engineer
Definition|Which word matches the definition? "A person who designs manufacturing processes.";"";manufacturing engineer;lawyer;pilot;manufacturing engineer
Definition|Which word matches the definition? "A person who ensures workplace safety.";"";safety officer;teacher;accountant;safety officer
Definition|Which word matches the definition? "A person who checks that a workplace follows safety rules.";"";safety inspector;doctor;mechanic;safety inspector
Definition|Which word matches the definition? "A person who investigates workplace accidents.";"";safety investigator;lawyer;chef;safety investigator
Definition|Which word matches the definition? "A person who manages a company's environmental policies.";"";environmental manager;teacher;pilot;environmental manager
Definition|Which word matches the definition? "A person who works to reduce pollution.";"";environmental specialist;doctor;accountant;environmental specialist
Definition|Which word matches the definition? "A person who studies climate change.";"";climate scientist;lawyer;mechanic;climate scientist
Definition|Which word matches the definition? "A person who studies renewable energy.";"";energy researcher;teacher;chef;energy researcher
Definition|Which word matches the definition? "A person who installs solar panels.";"";solar technician;doctor;pilot;solar technician
Definition|Which word matches the definition? "A person who repairs electrical equipment.";"";electrical technician;lawyer;accountant;electrical technician
Definition|Which word matches the definition? "A person who installs electrical wiring.";"";electrician;teacher;mechanic;electrician
Definition|Which word matches the definition? "A person who designs computer hardware.";"";hardware engineer;doctor;chef;hardware engineer
Definition|Which word matches the definition? "A person who designs electronic circuits.";"";electronics engineer;lawyer;pilot;electronics engineer
Definition|Which word matches the definition? "A person who develops mobile applications.";"";mobile app developer;teacher;accountant;mobile app developer
Definition|Which word matches the definition? "A person who develops software for the web.";"";web developer;doctor;mechanic;web developer
Definition|Which word matches the definition? "A person who manages cloud computing systems.";"";cloud engineer;lawyer;chef;cloud engineer
Definition|Which word matches the definition? "A person who manages computer servers.";"";systems administrator;teacher;pilot;systems administrator
Definition|Which word matches the definition? "A person who monitors computer networks.";"";network engineer;doctor;accountant;network engineer
Definition|Which word matches the definition? "A person who analyzes cybersecurity threats.";"";security analyst;lawyer;mechanic;security analyst
Definition|Which word matches the definition? "A person who investigates cyber attacks.";"";cybersecurity analyst;teacher;chef;cybersecurity analyst
Definition|Which word matches the definition? "A person who tests the security of computer systems.";"";penetration tester;doctor;pilot;penetration tester
Definition|Which word matches the definition? "A person who manages information security.";"";information security manager;lawyer;accountant;information security manager
Definition|Which word matches the definition? "A person who designs databases.";"";database engineer;teacher;mechanic;database engineer
Definition|Which word matches the definition? "A person who analyzes large amounts of data.";"";data scientist;doctor;chef;data scientist
Definition|Which word matches the definition? "A person who creates reports from business data.";"";business intelligence analyst;lawyer;pilot;business intelligence analyst
Definition|Which word matches the definition? "A person who creates charts and dashboards from data.";"";data visualization specialist;teacher;accountant;data visualization specialist
Definition|Which word matches the definition? "A person who manages data systems.";"";data engineer;doctor;mechanic;data engineer
Definition|Which word matches the definition? "A person who creates automated computer processes.";"";automation engineer;lawyer;chef;automation engineer
Definition|Which word matches the definition? "A person who develops robots.";"";robotics engineer;teacher;pilot;robotics engineer
Definition|Which word matches the definition? "A person who manages technical projects.";"";technical project manager;doctor;accountant;technical project manager
Definition|Which word matches the definition? "A person who helps companies use technology effectively.";"";technology consultant;lawyer;mechanic;technology consultant
Definition|Which word matches the definition? "A person who advises companies about computer systems.";"";IT consultant;teacher;chef;IT consultant
Definition|Which word matches the definition? "A person who trains employees to use software.";"";software trainer;doctor;pilot;software trainer
Definition|Which word matches the definition? "A person who creates online courses.";"";instructional designer;lawyer;accountant;instructional designer
Definition|Which word matches the definition? "A person who designs educational materials.";"";instructional designer;teacher;mechanic;instructional designer
Definition|Which word matches the definition? "A person who creates training programs for employees.";"";training specialist;doctor;chef;training specialist
Definition|Which word matches the definition? "A person who helps employees develop professional skills.";"";career coach;lawyer;pilot;career coach
Definition|Which word matches the definition? "A person who helps people achieve personal or professional goals.";"";coach;teacher;accountant;coach
Definition|Which word matches the definition? "A person who provides advice about personal development.";"";life coach;doctor;mechanic;life coach
Definition|Which word matches the definition? "A person who helps people improve their professional performance.";"";executive coach;lawyer;chef;executive coach
Definition|Which word matches the definition? "A person who negotiates on behalf of clients.";"";agent;teacher;pilot;agent
Definition|Which word matches the definition? "A person who represents actors or other performers.";"";talent agent;doctor;accountant;talent agent
Definition|Which word matches the definition? "A person who represents athletes.";"";sports agent;lawyer;mechanic;sports agent
Definition|Which word matches the definition? "A person who represents a company to the media.";"";public relations specialist;teacher;chef;public relations specialist
Definition|Which word matches the definition? "A person who manages a company's public image.";"";PR manager;doctor;pilot;PR manager
Definition|Which word matches the definition? "A person who organizes events professionally.";"";event planner;lawyer;accountant;event planner
Definition|Which word matches the definition? "A person who plans weddings.";"";wedding planner;teacher;mechanic;wedding planner
Definition|Which word matches the definition? "A person who organizes conferences and meetings.";"";event coordinator;doctor;chef;event coordinator
Definition|Which word matches the definition? "A person who sells insurance policies.";"";insurance agent;lawyer;pilot;insurance agent
Definition|Which word matches the definition? "A person who evaluates insurance risks.";"";underwriter;teacher;accountant;underwriter
Definition|Which word matches the definition? "A person who investigates insurance claims.";"";claims adjuster;doctor;mechanic;claims adjuster
Definition|Which word matches the definition? "A person who designs insurance policies and evaluates risk.";"";actuary;lawyer;chef;actuary
Definition|Which word matches the definition? "A person who calculates financial risk using mathematics.";"";actuary;teacher;pilot;actuary
Definition|Which word matches the definition? "A person who helps people buy insurance.";"";insurance broker;doctor;accountant;insurance broker
Definition|Which word matches the definition? "A person who sells cars at a dealership.";"";car salesperson;lawyer;mechanic;car salesperson
Definition|Which word matches the definition? "A person who manages a car dealership.";"";dealership manager;teacher;chef;dealership manager
Definition|Which word matches the definition? "A person who inspects cars for safety.";"";vehicle inspector;doctor;pilot;vehicle inspector
Definition|Which word matches the definition? "A person who drives vehicles professionally.";"";professional driver;lawyer;accountant;professional driver
Definition|Which word matches the definition? "A person who operates a crane.";"";crane operator;teacher;mechanic;crane operator
Definition|Which word matches the definition? "A person who operates a forklift.";"";forklift operator;doctor;chef;forklift operator
Definition|Which word matches the definition? "A person who operates machinery on construction sites.";"";heavy equipment operator;lawyer;pilot;heavy equipment operator
Definition|Which word matches the definition? "A person who supervises construction workers.";"";site supervisor;teacher;accountant;site supervisor
Definition|Which word matches the definition? "A person who manages a construction project.";"";construction manager;doctor;mechanic;construction manager
Definition|Which word matches the definition? "A person who estimates the cost of construction work.";"";quantity surveyor;lawyer;chef;quantity surveyor
Definition|Which word matches the definition? "A person who measures land and property boundaries.";"";surveyor;teacher;pilot;surveyor
Definition|Which word matches the definition? "A person who designs urban areas and communities.";"";urban planner;doctor;accountant;urban planner
Definition|Which word matches the definition? "A person who plans how cities should develop.";"";city planner;lawyer;mechanic;city planner
Definition|Which word matches the definition? "A person who designs roads and transportation systems.";"";transportation planner;teacher;chef;transportation planner
Definition|Which word matches the definition? "A person who works in a factory producing goods.";"";factory worker;doctor;pilot;factory worker
Definition|Which word matches the definition? "A person who supervises workers in a factory.";"";factory supervisor;lawyer;accountant;factory supervisor
Definition|Which word matches the definition? "A person who manages factory production.";"";production supervisor;teacher;mechanic;production supervisor
Definition|Which word matches the definition? "A person who checks products for defects.";"";quality inspector;doctor;chef;quality inspector
Definition|Which word matches the definition? "A person who packs goods into boxes.";"";packer;lawyer;pilot;packer
Definition|Which word matches the definition? "A person who loads and unloads goods.";"";warehouse worker;teacher;accountant;warehouse worker
Definition|Which word matches the definition? "A person who organizes goods in a warehouse.";"";warehouse clerk;doctor;mechanic;warehouse clerk
Definition|Which word matches the definition? "A person who manages deliveries and transportation.";"";logistics coordinator;lawyer;chef;logistics coordinator
Definition|Which word matches the definition? "A person who coordinates the movement of goods.";"";logistics coordinator;teacher;pilot;logistics coordinator
Definition|Which word matches the definition? "A person who purchases products for a company.";"";purchasing manager;doctor;accountant;purchasing manager
Definition|Which word matches the definition? "A person who negotiates with suppliers.";"";procurement specialist;lawyer;mechanic;procurement specialist
Definition|Which word matches the definition? "A person who sells products to other businesses.";"";business-to-business salesperson;teacher;chef;business-to-business salesperson
Definition|Which word matches the definition? "A person who manages relationships with suppliers.";"";supplier manager;doctor;pilot;supplier manager
Definition|Which word matches the definition? "A person who manages a company's inventory.";"";inventory manager;lawyer;accountant;inventory manager
Definition|Which word matches the definition? "A person who checks how much stock a company has.";"";inventory clerk;teacher;mechanic;inventory clerk
Definition|Which word matches the definition? "A person who works in a supermarket.";"";supermarket worker;doctor;chef;supermarket worker
Definition|Which word matches the definition? "A person who works at a checkout.";"";cashier;lawyer;pilot;cashier
Definition|Which word matches the definition? "A person who helps customers find products in a store.";"";sales assistant;teacher;accountant;sales assistant
Definition|Which word matches the definition? "A person who arranges products on store shelves.";"";shelf stocker;doctor;mechanic;shelf stocker
Definition|Which word matches the definition? "A person who manages a supermarket.";"";store manager;lawyer;chef;store manager
Definition|Which word matches the definition? "A person who delivers food to customers.";"";food delivery driver;teacher;pilot;food delivery driver
Definition|Which word matches the definition? "A person who prepares coffee professionally.";"";barista;doctor;accountant;barista
Definition|Which word matches the definition? "A person who serves drinks and food in a café.";"";café worker;lawyer;mechanic;café worker
Definition|Which word matches the definition? "A person who manages a café.";"";café manager;teacher;chef;café manager
Definition|Which word matches the definition? "A person who works in a bakery.";"";baker;doctor;pilot;baker
Definition|Which word matches the definition? "A person who works in a butcher shop and prepares meat.";"";butcher;lawyer;accountant;butcher
Definition|Which word matches the definition? "A person who sells meat.";"";butcher;teacher;mechanic;butcher
Definition|Which word matches the definition? "A person who sells fish.";"";fishmonger;doctor;chef;fishmonger
Definition|Which word matches the definition? "A person who sells bread and pastries.";"";baker;lawyer;pilot;baker
Definition|Which word matches the definition? "A person who sells medicines in a pharmacy.";"";pharmacy assistant;teacher;accountant;pharmacy assistant
Definition|Which word matches the definition? "A person who works in a laboratory and prepares samples.";"";lab assistant;doctor;mechanic;lab assistant
Definition|Which word matches the definition? "A person who works in a hospital pharmacy.";"";hospital pharmacist;lawyer;chef;hospital pharmacist
Definition|Which word matches the definition? "A person who provides medical advice remotely.";"";telemedicine doctor;teacher;pilot;telemedicine doctor
Definition|Which word matches the definition? "A person who provides online psychological therapy.";"";online therapist;doctor;accountant;online therapist
Definition|Which word matches the definition? "A person who helps patients remotely using technology.";"";telehealth professional;lawyer;mechanic;telehealth professional
Definition|Which word matches the definition? "A person who manages a professional team.";"";team manager;teacher;chef;team manager
Definition|Which word matches the definition? "A person who leads a sports team.";"";team coach;doctor;pilot;team coach
Definition|Which word matches the definition? "A person who organizes sports competitions.";"";sports organizer;lawyer;accountant;sports organizer
Definition|Which word matches the definition? "A person who reports on sports events.";"";sports journalist;teacher;mechanic;sports journalist
Definition|Which word matches the definition? "A person who comments on sports during a broadcast.";"";sports commentator;doctor;chef;sports commentator
Definition|Which word matches the definition? "A person who judges a sports competition.";"";referee;lawyer;pilot;referee
Definition|Which word matches the definition? "A person who enforces rules during a sports game.";"";referee;teacher;accountant;referee
Definition|Which word matches the definition? "A person who trains people to improve their physical fitness.";"";fitness trainer;doctor;mechanic;fitness trainer
Definition|Which word matches the definition? "A person who designs exercise programs.";"";personal trainer;lawyer;chef;personal trainer
Definition|Which word matches the definition? "A person who teaches yoga.";"";yoga instructor;teacher;pilot;yoga instructor
Definition|Which word matches the definition? "A person who teaches people how to swim.";"";swimming instructor;doctor;accountant;swimming instructor
Definition|Which word matches the definition? "A person who teaches skiing.";"";ski instructor;lawyer;mechanic;ski instructor
Definition|Which word matches the definition? "A person who trains animals for performances or work.";"";animal trainer;teacher;chef;animal trainer
Definition|Which word matches the definition? "A person who cares for pets professionally.";"";pet sitter;doctor;pilot;pet sitter
Definition|Which word matches the definition? "A person who walks dogs for money.";"";dog walker;lawyer;accountant;dog walker
Definition|Which word matches the definition? "A person who provides professional care for pets.";"";pet caregiver;teacher;mechanic;pet caregiver
Definition|Which word matches the definition? "A person who trains dogs.";"";dog trainer;doctor;chef;dog trainer
Definition|Which word matches the definition? "A person who works at an animal shelter.";"";animal shelter worker;lawyer;pilot;animal shelter worker
Definition|Which word matches the definition? "A person who rescues animals.";"";animal rescuer;teacher;accountant;animal rescuer
Definition|Which word matches the definition? "A person who works with children in a daycare.";"";daycare worker;doctor;mechanic;daycare worker
Definition|Which word matches the definition? "A person who takes care of young children professionally.";"";childcare worker;lawyer;chef;childcare worker
Definition|Which word matches the definition? "A person who looks after children while their parents work.";"";childminder;teacher;pilot;childminder
Definition|Which word matches the definition? "A person who helps families with childcare.";"";childcare provider;doctor;accountant;childcare provider
Definition|Which word matches the definition? "A person who works with elderly people in a care home.";"";care home worker;lawyer;mechanic;care home worker
Definition|Which word matches the definition? "A person who helps elderly people with daily activities.";"";care assistant;teacher;chef;care assistant
Definition|Which word matches the definition? "A person who manages a nursing home.";"";care home manager;doctor;pilot;care home manager
Definition|Which word matches the definition? "A person who provides home care to elderly people.";"";home care worker;lawyer;accountant;home care worker
Definition|Which word matches the definition? "A person who helps people with disabilities.";"";disability support worker;teacher;mechanic;disability support worker
Definition|Which word matches the definition? "A person who helps people with physical or mental disabilities.";"";support worker;doctor;chef;support worker
Definition|Which word matches the definition? "A person who helps people find accessible services.";"";disability advisor;lawyer;pilot;disability advisor
Definition|Which word matches the definition? "A person who provides legal advice to businesses.";"";corporate lawyer;teacher;accountant;corporate lawyer
Definition|Which word matches the definition? "A person who specializes in criminal law.";"";criminal lawyer;doctor;mechanic;criminal lawyer
Definition|Which word matches the definition? "A person who specializes in family law.";"";family lawyer;lawyer;chef;family lawyer
Definition|Which word matches the definition? "A person who specializes in employment law.";"";employment lawyer;teacher;pilot;employment lawyer
Definition|Which word matches the definition? "A person who specializes in tax law.";"";tax lawyer;doctor;accountant;tax lawyer
Definition|Which word matches the definition? "A person who prepares contracts.";"";contract lawyer;teacher;mechanic;contract lawyer
Definition|Which word matches the definition? "A person who investigates legal evidence.";"";legal investigator;lawyer;chef;legal investigator
Definition|Which word matches the definition? "A person who works in a courtroom.";"";court clerk;doctor;pilot;court clerk
Definition|Which word matches the definition? "A person who records court proceedings.";"";court reporter;teacher;accountant;court reporter
Definition|Which word matches the definition? "A person who provides security for a building or event.";"";security guard;lawyer;mechanic;security guard
Definition|Which word matches the definition? "A person who protects important people.";"";bodyguard;teacher;chef;bodyguard
Definition|Which word matches the definition? "A person who investigates private matters for clients.";"";private investigator;doctor;pilot;private investigator
Definition|Which word matches the definition? "A person who collects evidence for investigations.";"";investigator;lawyer;accountant;investigator
Definition|Which word matches the definition? "A person who examines fingerprints and other evidence.";"";forensic specialist;teacher;mechanic;forensic specialist
Definition|Which word matches the definition? "A person who studies evidence from crime scenes.";"";forensic scientist;doctor;chef;forensic scientist
Definition|Which word matches the definition? "A person who works with prisoners.";"";prison officer;lawyer;pilot;prison officer
Definition|Which word matches the definition? "A person who manages a prison.";"";prison warden;teacher;accountant;prison warden
Definition|Which word matches the definition? "A person who helps former prisoners return to society.";"";rehabilitation officer;doctor;mechanic;rehabilitation officer
Definition|Which word matches the definition? "A person who helps people who have committed crimes change their behavior.";"";probation officer;lawyer;chef;probation officer
Definition|Which word matches the definition? "A person who represents the government in legal cases.";"";government lawyer;teacher;pilot;government lawyer
Definition|Which word matches the definition? "A person who manages government programs.";"";government administrator;doctor;accountant;government administrator
Definition|Which word matches the definition? "A person who works for a city government.";"";municipal employee;lawyer;mechanic;municipal employee
Definition|Which word matches the definition? "A person who works for an international organization.";"";international aid worker;teacher;chef;international aid worker
Definition|Which word matches the definition? "A person who provides help to people affected by disasters.";"";humanitarian worker;doctor;pilot;humanitarian worker
Definition|Which word matches the definition? "A person who provides assistance during emergencies.";"";emergency worker;lawyer;accountant;emergency worker
Definition|Which word matches the definition? "A person who coordinates disaster relief.";"";relief coordinator;teacher;mechanic;relief coordinator
Definition|Which word matches the definition? "A person who works for a charity.";"";charity worker;doctor;chef;charity worker
Definition|Which word matches the definition? "A person who collects money for a charity.";"";fundraiser;lawyer;pilot;fundraiser
Definition|Which word matches the definition? "A person who organizes charitable activities.";"";charity coordinator;teacher;accountant;charity coordinator
Definition|Which word matches the definition? "A person who works without payment to help others.";"";volunteer;doctor;mechanic;volunteer
Definition|Which word matches the definition? "A person who offers their time for free to help an organization.";"";volunteer;lawyer;chef;volunteer
Definition|Which word matches the definition? "A person who leads a nonprofit organization.";"";nonprofit director;teacher;pilot;nonprofit director
Definition|Which word matches the definition? "A person who manages a charity.";"";charity manager;doctor;accountant;charity manager
Definition|Which word matches the definition? "A person who organizes community projects.";"";community organizer;lawyer;mechanic;community organizer
Definition|Which word matches the definition? "A person who helps people in a local community.";"";community worker;teacher;chef;community worker
Definition|Which word matches the definition? "A person who helps immigrants with services and integration.";"";immigration advisor;doctor;pilot;immigration advisor
Definition|Which word matches the definition? "A person who helps people understand immigration laws.";"";immigration lawyer;lawyer;accountant;immigration lawyer
Definition|Which word matches the definition? "A person who translates during international meetings.";"";interpreter;teacher;mechanic;interpreter
Definition|Which word matches the definition? "A person who teaches adults new skills.";"";adult educator;doctor;chef;adult educator
Definition|Which word matches the definition? "A person who teaches people who cannot read or write.";"";literacy teacher;lawyer;pilot;literacy teacher
Definition|Which word matches the definition? "A person who teaches English as a foreign language.";"";English teacher;doctor;accountant;English teacher
Definition|Which word matches the definition? "A person who teaches students online.";"";online teacher;teacher;mechanic;online teacher
Definition|Which word matches the definition? "A person who creates educational videos.";"";educational content creator;doctor;chef;educational content creator
Definition|Which word matches the definition? "A person who manages an online learning platform.";"";learning platform manager;lawyer;pilot;learning platform manager
Definition|Which word matches the definition? "A person who designs educational software.";"";educational software developer;teacher;accountant;educational software developer
Definition|Which word matches the definition? "A person who analyzes user behavior on websites.";"";web analyst;doctor;mechanic;web analyst
Definition|Which word matches the definition? "A person who studies how customers behave.";"";consumer analyst;lawyer;chef;consumer analyst
Definition|Which word matches the definition? "A person who studies markets and customer preferences.";"";market researcher;teacher;pilot;market researcher
Definition|Which word matches the definition? "A person who conducts surveys to collect information.";"";survey researcher;doctor;accountant;survey researcher
Definition|Which word matches the definition? "A person who analyzes public opinion.";"";pollster;lawyer;mechanic;pollster
Definition|Which word matches the definition? "A person who creates advertising strategies.";"";advertising strategist;teacher;chef;advertising strategist
Definition|Which word matches the definition? "A person who writes advertising copy.";"";copywriter;doctor;pilot;copywriter
Definition|Which word matches the definition? "A person who creates slogans for advertising campaigns.";"";copywriter;lawyer;accountant;copywriter
Definition|Which word matches the definition? "A person who manages email marketing campaigns.";"";email marketing specialist;teacher;mechanic;email marketing specialist
Definition|Which word matches the definition? "A person who improves websites for search engines.";"";SEO specialist;doctor;chef;SEO specialist
Definition|Which word matches the definition? "A person who manages paid online advertising.";"";digital advertising specialist;lawyer;pilot;digital advertising specialist
Definition|Which word matches the definition? "A person who analyzes online marketing results.";"";digital marketing analyst;teacher;accountant;digital marketing analyst
Definition|Which word matches the definition? "A person who manages a company's online presence.";"";digital marketing manager;doctor;mechanic;digital marketing manager
Definition|Which word matches the definition? "A person who creates online marketing campaigns.";"";digital marketer;lawyer;chef;digital marketer
Definition|Which word matches the definition? "A person who manages a company's reputation.";"";reputation manager;teacher;pilot;reputation manager
Definition|Which word matches the definition? "A person who communicates with journalists on behalf of a company.";"";press officer;doctor;accountant;press officer
Definition|Which word matches the definition? "A person who organizes communication between a company and the media.";"";public relations officer;lawyer;mechanic;public relations officer
Definition|Which word matches the definition? "A person who designs presentations and visual materials.";"";presentation designer;teacher;chef;presentation designer
Definition|Which word matches the definition? "A person who creates professional documents and reports.";"";technical writer;doctor;pilot;technical writer
Definition|Which word matches the definition? "A person who manages a company's internal communications.";"";communications manager;lawyer;accountant;communications manager
Definition|Which word matches the definition? "A person who manages relationships with customers.";"";customer success manager;teacher;mechanic;customer success manager
Definition|Which word matches the definition? "A person who helps customers get value from a product.";"";customer success specialist;doctor;chef;customer success specialist
Definition|Which word matches the definition? "A person who manages customer accounts.";"";account manager;lawyer;pilot;account manager
Definition|Which word matches the definition? "A person who helps customers before they buy a product.";"";sales consultant;teacher;accountant;sales consultant
Definition|Which word matches the definition? "A person who helps customers after they buy a product.";"";customer support specialist;doctor;mechanic;customer support specialist
Definition|Which word matches the definition? "A person who demonstrates products to potential customers.";"";sales demonstrator;lawyer;chef;sales demonstrator
Definition|Which word matches the definition? "A person who negotiates sales with customers.";"";sales negotiator;teacher;pilot;sales negotiator
Definition|Which word matches the definition? "A person who manages a sales team.";"";sales manager;doctor;accountant;sales manager
Definition|Which word matches the definition? "A person who develops new business opportunities.";"";business development manager;lawyer;mechanic;business development manager
Definition|Which word matches the definition? "A person who finds potential customers for a company.";"";business development representative;teacher;chef;business development representative
Definition|Which word matches the definition? "A person who contacts potential customers by phone.";"";sales representative;doctor;pilot;sales representative
Definition|Which word matches the definition? "A person who creates partnerships between companies.";"";partnership manager;lawyer;accountant;partnership manager
Definition|Which word matches the definition? "A person who manages relationships with business partners.";"";partnership manager;teacher;mechanic;partnership manager
Definition|Which word matches the definition? "A person who evaluates business performance.";"";business analyst;doctor;chef;business analyst
Definition|Which word matches the definition? "A person who helps a company improve its processes.";"";process consultant;lawyer;pilot;process consultant
Definition|Which word matches the definition? "A person who studies and improves business processes.";"";process analyst;teacher;accountant;process analyst
Definition|Which word matches the definition? "A person who manages organizational change.";"";change manager;doctor;mechanic;change manager
Definition|Which word matches the definition? "A person who helps companies implement new strategies.";"";change consultant;lawyer;chef;change consultant
Definition|Which word matches the definition? "A person who helps organizations become more efficient.";"";management consultant;teacher;pilot;management consultant
Definition|Which word matches the definition? "A person who advises executives.";"";executive consultant;doctor;accountant;executive consultant
Definition|Which word matches the definition? "A person who manages a company's daily activities.";"";operations manager;lawyer;mechanic;operations manager
Definition|Which word matches the definition? "A person who coordinates daily business operations.";"";operations coordinator;teacher;chef;operations coordinator
Definition|Which word matches the definition? "A person who manages office operations.";"";office manager;doctor;pilot;office manager
Definition|Which word matches the definition? "A person who organizes schedules and administrative tasks.";"";administrative coordinator;lawyer;accountant;administrative coordinator
Definition|Which word matches the definition? "A person who coordinates projects and teams.";"";project coordinator;teacher;mechanic;project coordinator
Definition|Which word matches the definition? "A person who assists with project planning.";"";project assistant;doctor;chef;project assistant
Definition|Which word matches the definition? "A person who manages deadlines and project resources.";"";project manager;lawyer;pilot;project manager
Definition|Which word matches the definition? "A person who analyzes business requirements for software.";"";business systems analyst;teacher;accountant;business systems analyst
